"surgeset_id"	"category"	"time_to_id_days"	"match_cost_days_per_surge"	"surge_count"
"obs1"	62	0	0	14
"obs2"	62	0	0	14
"obs3"	62	0	0	14
"obs4"	62	0	0	14
"obs5"	62	0	0	14
"obs6"	62	0	0	14
"obs7"	62	0	0	14
"obs8"	62	0	0	14
"obs9"	62	0	0	14
"obs10"	62	0	0	14
"obs11"	62	0	0	14
"obs12"	62	0	0	14
"obs13"	62	0	0	14
"obs14"	62	0	0	14
"3d-3.n3.s3.e4.ds0.075.de0.ov_yes"	61	11.6666666666667	39.4284722222222	14
"3d-3.n3.s2.e2.ds0.025.de0.ov_no"	60	14	55.5713293650794	14
"3d-3.n3.s2.e1.ds0.1.de0.ov_no"	59	14	76.1433531746032	14
"3d-3.n3.s2.e1.ds0.075.de0.ov_no"	58	14	76.1433531746032	14
"3d-6.n6.s1.e2.ds0.1.de0.ov_no"	57	14	79.8578373015873	14
"3d-6.n6.s1.e2.ds0.075.de0.ov_no"	56	14	79.8578373015873	14
"3d-6.n6.s1.e2.ds0.05.de0.ov_no"	55	14	79.8578373015873	14
"3d-6.n6.s1.e2.ds0.025.de0.ov_no"	54	14	79.8578373015873	14
"3d-6.n6.s1.e2.ds0.de0.ov_no"	53	14	81.8578373015873	14
"3d-2.n2.s3.e3.ds0.1.de0.ov_yes"	52	9.33333333333333	105.964236111111	15
"3d-4.n4.s3.e4.ds0.1.de0.ov_yes"	51	14	110.071825396825	13
"3d-3.n3.s4.e4.ds0.de0.ov_yes"	50	14	113.428968253968	13
"3d-3.n3.s3.e4.ds0.05.de0.ov_yes"	49	11.6666666666667	117.03566468254	15
"3d-5.n5.s2.e4.ds0.1.de0.ov_yes"	48	14	122.178720238095	15
"3d-5.n5.s2.e4.ds0.075.de0.ov_yes"	47	14	123.96443452381	15
"3d-5.n5.s1.e2.ds0.1.de0.ov_no"	46	11.6666666666667	126.428968253968	13
"3d-5.n5.s1.e2.ds0.075.de0.ov_no"	45	11.6666666666667	126.428968253968	13
"3d-2.n2.s4.e2.ds0.de0.ov_yes"	44	11.6666666666667	127.142956349206	13
"3d-2.n2.s4.e1.ds0.de0.ov_yes"	43	11.6666666666667	127.142956349206	13
"3d-5.n5.s2.e4.ds0.05.de0.ov_yes"	42	14	128.107291666667	15
"3d-3.n3.s4.e2.ds0.05.de0.ov_yes"	41	14	129.572023809524	14
"3d-5.n5.s2.e4.ds0.025.de0.ov_yes"	40	14	130.107291666667	15
"3d-3.n3.s2.e2.ds0.de0.ov_no"	39	14	131.321378968254	15
"3d-3.n3.s2.e2.ds0.05.de0.ov_no"	38	14	131.785615079365	13
"3d-5.n5.s1.e2.ds0.de0.ov_no"	37	11.6666666666667	132.000496031746	13
"3d-5.n5.s1.e2.ds0.05.de0.ov_no"	36	11.6666666666667	132.000496031746	13
"3d-5.n5.s1.e2.ds0.025.de0.ov_no"	35	11.6666666666667	132.000496031746	13
"3d-6.n6.s1.e4.ds0.1.de0.ov_yes"	34	14	136.500694444444	13
"3d-6.n6.s1.e4.ds0.075.de0.ov_yes"	33	14	137.000694444444	13
"3d-6.n6.s1.e4.ds0.05.de0.ov_yes"	32	14	147.75064484127	15
"3d-3.n3.s4.e3.ds0.05.de0.ov_yes"	31	14	148.429166666667	13
"3d-6.n6.s1.e4.ds0.025.de0.ov_yes"	30	14	148.964930555556	15
"3d-3.n3.s4.e4.ds0.025.de0.ov_yes"	29	14	175.000297619048	12
"3d-3.n3.s3.e4.ds0.1.de0.ov_yes"	28	11.6666666666667	175.5	12
"3d-2.n2.s2.e2.ds0.1.de0.ov_no"	27	9.33333333333333	182.78621031746	16
"3d-2.n2.s2.e2.ds0.075.de0.ov_no"	26	9.33333333333333	182.78621031746	16
"3d-2.n2.s2.e2.ds0.05.de0.ov_no"	25	9.33333333333333	183.78621031746	16
